Id No.,Name,URL,Trail Length,Length,Units,Groomed,Lit,Snowmaking,Notes,City,State/Province,lat,lon,lat/lon,Google-address,Google Maps URL,Secondary URL,Source
1150,Long Lake Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab53.html,5 KM,5,KM,unknown,N/A,N/A,Trails: Long Lake Prov. Park has 12 km of ungroomed trails available for cross-country skiing.,Boyle,Alberta,54.44624,-112.773,"54.44624,-112.773","Long Lake Prov. Park, Boyle AB",,,http://www.canadatrails.ca
1149,Tawatinaw (Westlock Ski Club),http://www.canadatrails.ca/xc_ski/ab/ab54.html,35 KM,35,KM,unknown,N/A,N/A,Trails: Tawatinaw Valley has 25 km of trails that are groomed for cross-country skiing (skate and classic). It is the host of the annual pre-Birkie event the Tawatinaw Valley Loppet in early February.,Tawatinaw,Alberta,54.30131,-113.478,"54.30131,-113.478","Tawatinaw (Westlock Ski Club), Tawatinaw AB",,,http://www.canadatrails.ca
1148,Muskeg Creek Ski Trails,http://www.canadatrails.ca/xc_ski/ab/ab55.html,25 KM,25,KM,unknown,N/A,N/A,Trails: At Muskeg Creek 10 km of trails are groomed for cross-country skiing including some that are groomed for skating. A 1.5 km trail is lighted for night skiing. The centre is the site of the Athabasca Loppet in late January.,Athabasca,Alberta,54.71344,-113.306,"54.71344,-113.306","Muskeg Creek Ski Trails, Athabasca AB",,,http://www.canadatrails.ca
1147,Thunder Lake Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab56.html,12 KM,12,KM,unknown,N/A,N/A,Trails: Thunder Lake Provincial Park has 12 km of trails available for cross-country skiing.,Barrhead,Alberta,54.13074,-114.722,"54.13074,-114.722","Thunder Lake Prov. Park, Barrhead AB",,,http://www.canadatrails.ca
1146,Carson-Pegasus Provincial Park,http://www.canadatrails.ca/xc_ski/ab/ab57.html,6 KM,6,KM,unknown,N/A,N/A,Trails: Carson-Pegasus Provincial Park offers 6 km of trails that are groomed for cross-country skiing. There are also some ski trails in Whitecourt.,Whitecourt,Alberta,54.29799,-115.638,"54.29799,-115.638","Carson-Pegasus Provincial Park, Whitecourt AB",,,http://www.canadatrails.ca
1145,Sandhills,http://www.canadatrails.ca/xc_ski/ab/ab58.html,26 KM,26,KM,unknown,N/A,N/A,Trails: The trails at Sandhills are no longer groomed for cross-country skiing. However there are some ski trails in Whitecourt.,Whitecourt,Alberta,54.1274,-115.665,"54.1274,-115.665","Sandhills, Whitecourt AB",,,http://www.canadatrails.ca
1144,Swan Hills Cross-Country Trails,http://www.canadatrails.ca/xc_ski/ab/ab59.html,8 KM,8,KM,unknown,N/A,N/A,Trails: Swan Hills 8 km of trails maybe available for cross-country skiing.Note: This information may be out of date and no recent data is available. If you have any recent info about this destination please send us an e-mail.,Swan Hills,Alberta,54.71734,-115.404,"54.71734,-115.404","Swan Hills Cross-Country Trails, Swan Hills AB",,,http://www.canadatrails.ca
1143,Mount Shark,http://www.canadatrails.ca/xc_ski/ab/ab6.html,20 KM,20,KM,unknown,N/A,N/A,Trails: At Mount Shark there is a network of 20 km of trails that are groomed for cross-country skiing and biathlon. There are also backcountry trails in this Spray Lakes area of Kananaskis Country including one to Mt Assiniboine Provincial Park in BC. Caution: Check avalanche reports and carry avalanche rescue equipment,Canmore,Alberta,50.82806,-115.41,"50.82806,-115.41","Mount Shark, Canmore AB",,,http://www.canadatrails.ca
1142,Grizzly Ridge,http://www.canadatrails.ca/xc_ski/ab/ab60.html,30 KM,30,KM,unknown,N/A,N/A,Trails: 30 km of trails are groomed for cross-country skiing.Note: This information may be out of date and no recent data is available. If you have any recent info about this destination please send us an e-mail.,Slave Lake,Alberta,55.26572,-114.766,"55.26572,-114.766","Grizzly Ridge, Slave Lake AB",,,http://www.canadatrails.ca
1141,Lesser Slave Lake Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab61.html,8 KM,8,KM,unknown,N/A,N/A,Trails: Lesser Slave Lake Prov. Park has 15 km of trails that are groomed for cross-country skiing at two sites. A section of the Trans Canada Trail called the Frontier Trail runs through the park along the lakeshore.,Slave Lake,Alberta,55.43596,-114.829,"55.43596,-114.829","Lesser Slave Lake Prov. Park, Slave Lake AB",,,http://www.canadatrails.ca
1140,Hilliard's Bay Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab62.html,10 KM,10,KM,unknown,N/A,N/A,Trails: Cross-country skiing is no longer offered in the park.,Girouard,Alberta,55.50724,-115.952,"55.50724,-115.952","Hilliard's Bay Prov. Park, Girouard AB",,,http://www.canadatrails.ca
1139,Winagami Lake Provincial Park,http://www.canadatrails.ca/xc_ski/ab/ab63.html,17 KM,17,KM,unknown,N/A,N/A,Trails: Winagami Lake Provincial Park offers 18 km of trails that are groomed for cross-country skiing.,McLennan,Alberta,55.62063,-116.702,"55.62063,-116.702","Winagami Lake Provincial Park, McLennan AB",,,http://www.canadatrails.ca
1138,Young's Point Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab64.html,16 KM,16,KM,unknown,N/A,N/A,Trails: At Young's Point Prov. Park 20 km of trails are groomed for cross-country skiing.,Valleyview,Alberta,55.12015,-117.581,"55.12015,-117.581","Young's Point Prov. Park, Valleyview AB",,,http://www.canadatrails.ca
1137,O'Brien Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab65.html,12 KM,12,KM,unknown,N/A,N/A,Trails: O'Brien Prov. Park offers 12 km of ungroomed trails for cross-country skiing.,Wembley,Alberta,55.15267,-119.148,"55.15267,-119.148","O'Brien Prov. Park, Wembley AB",,,http://www.canadatrails.ca
1136,Wapiti Nordic Ski Club,http://www.canadatrails.ca/xc_ski/ab/ab66.html,30 KM,30,KM,unknown,N/A,N/A,Trails: Wapiti Nordic Ski Club grooms 35 km of trails for cross-country skiing. A 4.5 km trail is lighted for night skiing. The centre was the site of the 1995 Canada Winter Games.,Grande Prairie,Alberta,55.08254,-118.818,"55.08254,-118.818","Wapiti Nordic Ski Club, Grande Prairie AB",,,http://www.canadatrails.ca
1135,Saskatoon Island Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab67.html,5 KM,5,KM,unknown,N/A,N/A,Trails: Saskatoon Island Prov. Park's 6 km of trails are groomed for cross-country skiing.,Wembley,Alberta,55.20387,-119.079,"55.20387,-119.079","Saskatoon Island Prov. Park, Wembley AB",,,http://www.canadatrails.ca
1134,Moonshine Provincial Park,http://www.canadatrails.ca/xc_ski/ab/ab68.html,22 KM,22,KM,unknown,N/A,N/A,Trails: Moonshine Provincial Park's 20 km of trails are groomed for cross-country skiing.,Spirit River,Alberta,55.91714,-119.244,"55.91714,-119.244","Moonshine Provincial Park, Spirit River AB",,,http://www.canadatrails.ca
1133,Queen Elizabeth Prov. Park,http://www.canadatrails.ca/xc_ski/ab/ab69.html,5 KM,5,KM,unknown,N/A,N/A,Trails: Queen Elizabeth Provincial Park offers 5 km of ungroomed trails for cross-country skiing.,Grimshaw,Alberta,56.21217,-117.69,"56.21217,-117.69","Queen Elizabeth Prov. Park, Grimshaw AB",,,http://www.canadatrails.ca
1132,Smith-Dorrien,http://www.canadatrails.ca/xc_ski/ab/ab7.html,32 KM,32,KM,unknown,N/A,N/A,Trails: About 32 km of trails are groomed intermittently for cross-country skiing in the Smith-Dorrien section of Kananaskis Country. Trails are rated mostly intermediate to expert.,Canmore,Alberta,51.02907,-115.406,"51.02907,-115.406","Smith-Dorrien, Canmore AB",,,http://www.canadatrails.ca
1131,Fort McMurray Trails,http://www.canadatrails.ca/xc_ski/ab/ab70.html,20 KM,20,KM,unknown,N/A,N/A,Trails: In Fort McMurray the 20-km Birchwood Trail system is groomed by the Ptarmigan Nordic Ski Club. The trails were the site of the 2004 Artic Winter Games and they host the annual Ptarmigan Loppet. Gregoire Lake Provincial Park south of town has 10 km of ungroomed trails.,Fort McMurray,Alberta,56.72448,-111.458,"56.72448,-111.458","Fort McMurray Trails, Fort McMurray AB",,,http://www.canadatrails.ca
1130,Peter Lougheed Provincial Park,http://www.canadatrails.ca/xc_ski/ab/ab8.html,85 KM,85,KM,unknown,N/A,N/A,Trails: 85 km of trails are groomed for cross-country skiers of all levels of ability in the Peter Lougheed Provincial Park section of Kananaskis Country.,Canmore,Alberta,50.82106,-114.964,"50.82106,-114.964","Peter Lougheed Provincial Park, Canmore AB",,,http://www.canadatrails.ca
1129,Ribbon Creek,http://www.canadatrails.ca/xc_ski/ab/ab9.html,59 KM,59,KM,unknown,N/A,N/A,Trails: Approximately 60 km of trails are groomed for cross-country skiing near the Nikiska Ski area in the Kananaskis Village/Ribbon Creek section of Kananaskis Country.,Kananaskis Village,Alberta,50.9333,-115.145,"50.9333,-115.145","Ribbon Creek, Kananaskis Village AB",,,http://www.canadatrails.ca
1128,Kitimat XC Ski Club,http://www.canadatrails.ca/xc_ski/bc/bc1.html,35 KM,35,KM,unknown,N/A,N/A,Trails: At Onion Lake the Snow Valley Nordic Ski Club grooms 25 km of trails by snowcat for cross-country skiing. They light 5 km of trails for night skiing and allow dogs on one of the trails. The club hosts the annual Snow Valley Marathon in February.,Kitimat,British Columbia,54.29578,-128.539,"54.29578,-128.539","Kitimat XC Ski Club, Kitimat BC",,,http://www.canadatrails.ca
1127,Cariboo Ski Touring Club,http://www.canadatrails.ca/xc_ski/bc/bc10.html,20 KM,20,KM,unknown,N/A,N/A,Trails: The Cariboo Ski Touring Club grooms 10 km of trails for cross-country skiing at Ten Mile Lake plus another 20 km at Hallis Lake including a 2.5 km lighted loop. The club hosts the Hallis Lake Loppet in January.,Quesnel,British Columbia,52.92297,-122.35,"52.92297,-122.35","Cariboo Ski Touring Club, Quesnel BC",,,http://www.canadatrails.ca
1126,Williams Lake XC Ski Club,http://www.canadatrails.ca/xc_ski/bc/bc11.html,28 KM,28,KM,unknown,N/A,N/A,Trails: At Bull Mountain near Williams Lake 28 km of trails are groomed by snowcat for cross-country skiing (skate and classic) by the Williams Lake Cross Country Ski Club. Two loops totalling 3.5 km trail are lighted for night skiing.,Williams Lake,British Columbia,52.24152,-122.132,"52.24152,-122.132","Williams Lake XC Ski Club, Williams Lake BC",,,http://www.canadatrails.ca
1125,108 Resort (Best Western),http://www.canadatrails.ca/xc_ski/bc/bc12.html,56 KM,56,KM,unknown,N/A,N/A,Trails: At 108 Mile Ranch 56 km of trails are groomed for cross-country skiing including a lighted loop for night skiing. The trails connect with the Hills Snow Park and are part of a 150-km community network.,108 Mile Ranch,British Columbia,51.73973,-121.337,"51.73973,-121.337","108 Resort (Best Western), 108 Mile Ranch BC",,,http://www.canadatrails.ca
1124,Hills Health & Guest Ranch,http://www.canadatrails.ca/xc_ski/bc/bc13.html,20 KM,20,KM,unknown,N/A,N/A,Trails: The Hills Snow Park offers 20 km of trails that are groomed for cross-country skiing by the resort. A Snowcat groomer and snaowmaking equipment help ensure the best possible ski conditions. The Hills trails connect with the 108 Mile Ranch network and are part of a 150-km community network around 100 Mile House.,108 Mile Ranch,British Columbia,51.73359,-121.33,"51.73359,-121.33","Hills Health & Guest Ranch, 108 Mile Ranch BC",,,http://www.canadatrails.ca
1122,One Hundred Mile Nordic Ski Society,http://www.canadatrails.ca/xc_ski/bc/bc15.html,50 KM,50,KM,unknown,N/A,N/A,Trails: One Hundred Mile Nordic Ski Society grooms 50 km of trails for cross-country skiing at the 99 Mile Ski centre. The centre has 5 km of trails lighted for night skiing and features racing loops of 2.5 3.5 5 7.5 10 and 20 km and a stadium.A trail links the 99 Mile trail system with the Red Coach Trails. The trails are part of the 150-km network around 100 Mile House and are the site of the annual Cariboo Ski Marathon.,100 Mile House,British Columbia,51.61931,-121.309,"51.61931,-121.309","One Hundred Mile Nordic Ski Society, 100 Mile House BC",,,http://www.canadatrails.ca
1121,Red Coach Inn,http://www.canadatrails.ca/xc_ski/bc/bc16.html,11 KM,11,KM,unknown,N/A,N/A,Trails: The Red Coach Inn offers 11 km of trails groomed for cross-country skiing and is part of the 150-km community network around 100 Mile House. The trails connect with the 99 Mile Ski Trails,100 Mile House,British Columbia,51.64782,-121.297,"51.64782,-121.297","Red Coach Inn, 100 Mile House BC",,,http://www.canadatrails.ca
1120,Clinton Snow Jockey Club,http://www.canadatrails.ca/xc_ski/bc/bc17.html,50 KM,50,KM,unknown,N/A,N/A,Trails: Approximately 30 km of trails are groomed for cross-country skiing by the Clinton Snow Jockey Club plus there are also 25 km of backcountry trails. The trails are above 1100 metres in elevation so there is usually more snow than at lower elevations.,Clinton,British Columbia,51.09355,-121.587,"51.09355,-121.587","Clinton Snow Jockey Club, Clinton BC",,,http://www.canadatrails.ca
1119,Big Bar Guest Ranch,http://www.canadatrails.ca/xc_ski/bc/bc18.html,30 KM,30,KM,unknown,N/A,N/A,Trails: Big Bar Guest Ranch offers ungroomed trails for Guests Only,Clinton,British Columbia,51.30842,-121.979,"51.30842,-121.979","Big Bar Guest Ranch, Clinton BC",,,http://www.canadatrails.ca
1118,Tyax Mountain Lake Resort,http://www.canadatrails.ca/xc_ski/bc/bc19.html,17 KM,17,KM,unknown,N/A,N/A,Trails: At Tyax Mountain Lake Resort 17 km of trails are groomed for cross-country skiing plus there are also 20 km of backcountry trails.Note: This information may be out of date. There is no winter activities mentioned on the resort's website so it may no longer be open in winter.,Gold Bridge,British Columbia,50.95179,-122.773,"50.95179,-122.773","Tyax Mountain Lake Resort, Gold Bridge BC",,,http://www.canadatrails.ca
1117,Bulkley Valley XC Ski Club,http://www.canadatrails.ca/xc_ski/bc/bc2.html,30 KM,30,KM,unknown,N/A,N/A,Trails: The Bulkley Valley Cross Country Ski Club grooms 45 km of trails for cross-country skiing with a snowcat groomer for both classic and skating techniques. The centre has 5.5 km of trails lighted for evening skiing. There are trails for all levels of challenge--from easy to advanced. Due to its location the centre has a long ski season (up to 6 months).,Smithers,British Columbia,54.73243,-127.221,"54.73243,-127.221","Bulkley Valley XC Ski Club, Smithers BC",,,http://www.canadatrails.ca
1116,Whistler Ski Trails,http://www.canadatrails.ca/xc_ski/bc/bc20.html,30 KM,30,KM,unknown,N/A,N/A,Trails: In the town of Whistler 32 km of trails are groomed for cross-country skiing (classic and skate) in Lost Lake Park and on two golf courses. Four km of trails are lighted for night skiing. Many other areas nearby are suitable for backcountry touring and telemarking but check the avalanche conditions before setting out.Two other nearby ski areas are Callaghan Country and the Whistler Olympic Park site of the nordic ski events for the 2010 Olympic Winter Games.,Whistler,British Columbia,50.11496,-122.949,"50.11496,-122.949","Whistler Ski Trails, Whistler BC",,,http://www.canadatrails.ca
1115,Callaghan Country,http://www.canadatrails.ca/xc_ski/bc/bc20A.html,40 KM,40,KM,unknown,N/A,N/A,Trails: Callaghan Country is a luxurious full-service backcountry lodge with 40 km of trails groomed for cross-country skiing. The trails connect with those of the Whistler Olympic Park site of the nordic events for the 2010 Olympic Winter Games. Day skiers can purchase a combined pass good for both trail systems which together offer a total of more than 90 km of trails.Callaghan Country has lots of singletrack trails and some double track and skating. There are some difficult sections of trails lots of intermediate sections and some easy sections.The surrounding Coast Mountain Range provides lots of opportunities for backcountry touring and telemarking. Guided backcountry trips can be arranged through the lodge.CAUTION: Anyone planning on backcountry trips should be knowledgeable and experienced in backcountry travel and avalanche safety.,Whistler,British Columbia,50.13649,-123.128,"50.13649,-123.128","Callaghan Country, Whistler BC",,,http://www.canadatrails.ca
1114,Whistler Olympic Park,http://www.canadatrails.ca/xc_ski/bc/bc20B.html,50 KM,50,KM,unknown,N/A,N/A,Trails: Whistler Olympic Park the venue for the 2010 Olympic nordic competitions offers 55 km of groomed trails. The park's trails connect with those of Callaghan Country and together they offer a total of more than 90 km of groomed trails.The competition trails for cross-country skiing and biathlon together with additional recreational trails provide 11 beginner trails 12 intermediate and four expert trails. Six km of trails are lighted for night skiing one evening a week and there are 5 km of rollerski trails during the summer.The Whistler Olympic Park operates from mid-November to mid-April when snow conditions permit. Before planning your trip check the park's event calendar to see if the trails will be closed for an event. BC's largest loppet the P'ayakentsut is held here in February.,Whistler,British Columbia,50.13948,-123.114,"50.13948,-123.114","Whistler Olympic Park, Whistler BC",,,http://www.canadatrails.ca
1113,Mt Washington Resort,http://www.canadatrails.ca/xc_ski/bc/bc21.html,47 KM,47,KM,unknown,N/A,N/A,Trails: Mount Washington Resort has 55 km of trails groomed for cross-country skiing (classic and skating). The trails are at the 900 metre elevation so receive about 30 feet of snow annually. A few of the trails can be accessed by chairlift.A few of the resort's trails are lighted for skiing on Thursday to Saturday evenings. Backcountry skiing in Strathcona Provincial Park is possible but check avalanche conditions before heading out.Mount Washington Resort is the site of the Vancouver Island Loppet in March.,Courtenay,British Columbia,49.74128,-125.303,"49.74128,-125.303","Mt Washington Resort, Courtenay BC",,,http://www.canadatrails.ca
1112,Cypress Bowl XC Ski Area,http://www.canadatrails.ca/xc_ski/bc/bc22.html,16 KM,16,KM,unknown,N/A,N/A,Trails: Cypress Mountain offers 19 km of trails groomed for cross-country skiing (skate and classic) including a 7 km lighted trail for night skiing. Cypress was the site of the freestyle skiing and snowboarding competitions for the 2010 Olympic Winter Games.,West Vancouver,British Columbia,49.37886,-123.193,"49.37886,-123.193","Cypress Bowl XC Ski Area, West Vancouver BC",,,http://www.canadatrails.ca
1111,Hemlock Valley Ski Resort,http://www.canadatrails.ca/xc_ski/bc/bc23.html,7 KM,7,KM,unknown,N/A,N/A,Trails: Hemlock Valley Ski Resort offers 7 km of trails groomed for cross-country skiing plus another 6 km of backcountry trails.,Agassiz,British Columbia,49.37992,-121.935,"49.37992,-121.935","Hemlock Valley Ski Resort, Agassiz BC",,,http://www.canadatrails.ca
1110,Manning Park Resort,http://www.canadatrails.ca/xc_ski/bc/bc24.html,15 KM,15,KM,unknown,N/A,N/A,Trails: Manning Park Resort offers 30 km of trails that are groomed for cross-country skiing including some for skating technique. Six of the ten groomed trails are rated Easiest two are More Difficult and two are Most Difficult. Another 160 km of backcountry trails are also available throughout the park. The resort hosts the Cascade Cup Marathon in early March.,Hope,British Columbia,49.06361,-120.787,"49.06361,-120.787","Manning Park Resort, Hope BC",,,http://www.canadatrails.ca
1109,China Ridge XC Ski Association,http://www.canadatrails.ca/xc_ski/bc/bc25.html,35 KM,35,KM,unknown,N/A,N/A,Trails: China Ridge Cross-Country Ski Association grooms 45 km of trails for cross-country skiing plus there are another 19 km of backcountry trails including a trail for skiing or snowshoeing with your dog. Of the groomed trails approximately 20% are rated Beginner 40% Intermediate 40% Advanced and an additional 4 km loop is assigned double black diamond.,Princeton,British Columbia,49.48496,-120.578,"49.48496,-120.578","China Ridge XC Ski Association, Princeton BC",,,http://www.canadatrails.ca
1108,Kane Valley Ski Trails,http://www.canadatrails.ca/xc_ski/bc/bc26.html,40 KM,40,KM,unknown,N/A,N/A,Trails: The Kane Valley Ski Trails total 50 km in length 40 km of which are groomed for cross-country skiing by the Nicola Nordic Ski Club. There are lots of single track trails some double track and some skating lane. Trails range from easy to difficult. Dogs are permitted on several of the trails.,Merritt,British Columbia,50.02008,-120.638,"50.02008,-120.638","Kane Valley Ski Trails, Merritt BC",,,http://www.canadatrails.ca
1107,Logan Lake Ski Trails,http://www.canadatrails.ca/xc_ski/bc/bc27.html,36 KM,36,KM,unknown,N/A,N/A,Trails: At Logan Lake 36 km of trails are groomed for cross-country skiing (skate and classic) by the Highland Valley Outdoor Association including 2 km of lighted trails for night skiing.,Logan Lake,British Columbia,50.5001,-120.813,"50.5001,-120.813","Logan Lake Ski Trails, Logan Lake BC",,,http://www.canadatrails.ca
